,CNO,SEX,AGGT,DIV,DETAILED SUBJECTS,centre_ref,centre_name,region
10,S0191/0011,F,20,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'C' PHY - 'D' CHEM - 'C' BIO - 'C' B/MATH - 'D',S0191,ST. MATHIAS MULUMBA,KIGOMA
11,S0191/0012,F,19,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'B' ENGL - 'B' BIO - 'C' B/MATH - 'D',S0191,ST. MATHIAS MULUMBA,KIGOMA
12,S0191/0013,F,15,I,CIV - 'B' HIST - 'B' GEO - 'C' B/KNOWL - 'C' KISW - 'B' ENGL - 'A' CHEM - 'C' BIO - 'B' B/MATH - 'C',S0191,ST. MATHIAS MULUMBA,KIGOMA
13,S0191/0014,F,18,II,CIV - 'B' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'B' ENGL - 'B' PHY - 'C' CHEM - 'C' BIO - 'C' B/MATH - 'C',S0191,ST. MATHIAS MULUMBA,KIGOMA
14,S0191/0015,F,16,I,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'A' ENGL - 'B' PHY - 'C' CHEM - 'B' BIO - 'B' AGRI - 'C' B/MATH - 'C',S0191,ST. MATHIAS MULUMBA,KIGOMA
15,S0191/0016,F,21,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'C' ENGL - 'C' CHEM - 'X' BIO - 'C' AGRI - 'C' B/MATH - 'D',S0191,ST. MATHIAS MULUMBA,KIGOMA
16,S0191/0017,F,14,I,CIV - 'B' HIST - 'C' GEO - 'C' B/KNOWL - 'B' KISW - 'B' ENGL - 'A' CHEM - 'B' BIO - 'B' B/MATH - 'D',S0191,ST. MATHIAS MULUMBA,KIGOMA
17,S0191/0018,F,15,I,CIV - 'B' HIST - 'B' GEO - 'C' B/KNOWL - 'C' KISW - 'B' ENGL - 'B' CHEM - 'C' BIO - 'B' AGRI - 'B' B/MATH - 'F',S0191,ST. MATHIAS MULUMBA,KIGOMA
18,S0191/0019,F,20,II,CIV - 'C' HIST - 'D' GEO - 'C' B/KNOWL - 'C' KISW - 'B' ENGL - 'C' CHEM - 'C' BIO - 'C' AGRI - 'C' B/MATH - 'F',S0191,ST. MATHIAS MULUMBA,KIGOMA
19,S0191/0020,F,19,II,CIV - 'C' HIST - 'D' GEO - 'C' KISW - 'B' ENGL - 'C' PHY - 'C' CHEM - 'C' BIO - 'C' B/MATH - 'B',S0191,ST. MATHIAS MULUMBA,KIGOMA
20,S0191/0021,F,21,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'D' KISW - 'B' ENGL - 'C' BIO - 'C' B/MATH - 'D',S0191,ST. MATHIAS MULUMBA,KIGOMA
21,S0191/0022,F,20,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'A' ENGL - 'C' BIO - 'C' B/MATH - 'D',S0191,ST. MATHIAS MULUMBA,KIGOMA
22,S0191/0023,F,19,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'B' ENGL - 'B' BIO - 'C' B/MATH - 'D',S0191,ST. MATHIAS MULUMBA,KIGOMA
23,S0191/0024,F,21,II,CIV - 'C' HIST - 'D' GEO - 'C' KISW - 'B' ENGL - 'C' CHEM - 'C' BIO - 'C' B/MATH - 'D',S0191,ST. MATHIAS MULUMBA,KIGOMA
24,S0191/0025,F,10,I,CIV - 'B' HIST - 'C' GEO - 'B' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'B' BIO - 'A' AGRI - 'A' B/MATH - 'B',S0191,ST. MATHIAS MULUMBA,KIGOMA
25,S0191/0026,M,18,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'B' ENGL - 'B' PHY - 'C' CHEM - 'C' BIO - 'B' B/MATH - 'C',S0191,ST. MATHIAS MULUMBA,KIGOMA
26,S0191/0027,M,12,I,CIV - 'C' HIST - 'A' GEO - 'C' B/KNOWL - 'B' KISW - 'B' ENGL - 'A' CHEM - 'B' BIO - 'A' AGRI - 'C' B/MATH - 'D',S0191,ST. MATHIAS MULUMBA,KIGOMA
27,S0191/0028,M,20,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'C' PHY - 'D' CHEM - 'C' BIO - 'C' B/MATH - 'D',S0191,ST. MATHIAS MULUMBA,KIGOMA
28,S0191/0029,M,11,I,CIV - 'C' HIST - 'A' GEO - 'C' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'B',S0191,ST. MATHIAS MULUMBA,KIGOMA
29,S0191/0030,M,15,I,CIV - 'B' HIST - 'C' GEO - 'C' B/KNOWL - 'A' KISW - 'B' ENGL - 'B' PHY - 'C' CHEM - 'C' BIO - 'B' B/MATH - 'C',S0191,ST. MATHIAS MULUMBA,KIGOMA
30,S0191/0031,M,12,I,CIV - 'C' HIST - 'B' GEO - 'C' KISW - 'B' ENGL - 'A' PHY - 'X' CHEM - 'A' BIO - 'A' AGRI - 'B' B/MATH - 'D',S0191,ST. MATHIAS MULUMBA,KIGOMA
31,S0191/0032,M,17,I,CIV - 'C' HIST - 'C' GEO - 'B' KISW - 'A' ENGL - 'C' PHY - 'C' CHEM - 'C' BIO - 'C' B/MATH - 'B',S0191,ST. MATHIAS MULUMBA,KIGOMA
32,S0191/0033,M,17,I,CIV - 'C' HIST - 'B' GEO - 'C' KISW - 'B' ENGL - 'B' CHEM - 'C' BIO - 'C' AGRI - 'B' B/MATH - 'D',S0191,ST. MATHIAS MULUMBA,KIGOMA
33,S0191/0034,M,19,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'B' PHY - 'C' CHEM - 'C' BIO - 'C' B/MATH - 'C',S0191,ST. MATHIAS MULUMBA,KIGOMA
34,S0191/0035,M,13,I,CIV - 'C' HIST - 'B' GEO - 'C' B/KNOWL - 'C' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'C',S0191,ST. MATHIAS MULUMBA,KIGOMA
35,S0191/0036,M,18,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'B' KISW - 'C' ENGL - 'B' CHEM - 'C' BIO - 'B' B/MATH - 'D',S0191,ST. MATHIAS MULUMBA,KIGOMA
36,S0191/0037,M,11,I,CIV - 'B' HIST - 'A' GEO - 'B' B/KNOWL - 'B' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'B' BIO - 'B' B/MATH - 'C',S0191,ST. MATHIAS MULUMBA,KIGOMA
37,S0191/0038,M,14,I,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'B' BIO - 'B' AGRI - 'B' B/MATH - 'C',S0191,ST. MATHIAS MULUMBA,KIGOMA
38,S0191/0039,M,13,I,CIV - 'C' HIST - 'B' GEO - 'B' KISW - 'A' ENGL - 'C' PHY - 'D' CHEM - 'B' BIO - 'A' AGRI - 'B' B/MATH - 'D',S0191,ST. MATHIAS MULUMBA,KIGOMA
39,S0191/0040,M,21,II,CIV - 'C' HIST - 'D' GEO - 'C' KISW - 'C' ENGL - 'C' PHY - 'C' CHEM - 'C' BIO - 'C' B/MATH - 'C',S0191,ST. MATHIAS MULUMBA,KIGOMA
40,S0191/0041,M,20,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'C' PHY - 'X' CHEM - 'C' BIO - 'C' B/MATH - 'D',S0191,ST. MATHIAS MULUMBA,KIGOMA
41,S0191/0042,M,20,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'C' PHY - 'X' CHEM - 'C' BIO - 'C' B/MATH - 'D',S0191,ST. MATHIAS MULUMBA,KIGOMA
42,S0191/0043,M,13,I,CIV - 'C' HIST - 'A' GEO - 'C' KISW - 'B' ENGL - 'B' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'D',S0191,ST. MATHIAS MULUMBA,KIGOMA
43,S0191/0044,M,21,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'C' ENGL - 'C' CHEM - 'C' BIO - 'C' B/MATH - 'D',S0191,ST. MATHIAS MULUMBA,KIGOMA
44,S0191/0045,M,14,I,CIV - 'B' HIST - 'C' GEO - 'C' KISW - 'A' ENGL - 'A' CHEM - 'C' BIO - 'B' AGRI - 'B' B/MATH - 'C',S0191,ST. MATHIAS MULUMBA,KIGOMA
45,S0191/0046,M,12,I,CIV - 'B' HIST - 'B' GEO - 'B' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'B' AGRI - 'B' B/MATH - 'C',S0191,ST. MATHIAS MULUMBA,KIGOMA
46,S0191/0047,M,14,I,CIV - 'C' HIST - 'A' GEO - 'B' KISW - 'B' ENGL - 'B' PHY - 'C' CHEM - 'B' BIO - 'B' B/MATH - 'C',S0191,ST. MATHIAS MULUMBA,KIGOMA
47,S0191/0048,M,16,I,CIV - 'B' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'B' ENGL - 'A' CHEM - 'X' BIO - 'B' B/MATH - 'C',S0191,ST. MATHIAS MULUMBA,KIGOMA
48,S0191/0049,M,12,I,CIV - 'B' HIST - 'B' GEO - 'B' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'B' BIO - 'B' B/MATH - 'B',S0191,ST. MATHIAS MULUMBA,KIGOMA
0,S0192/0001,F,23,III,CIV - 'C' HIST - 'D' GEO - 'C' B/KNOWL - 'D' KISW - 'C' ENGL - 'C' CHEM - 'D' BIO - 'C' B/MATH - 'F',S0192,ST. JOHN'S SEMINARY,SINGIDA
1,S0192/0002,F,20,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'C' CHEM - 'D' BIO - 'B' B/MATH - 'F',S0192,ST. JOHN'S SEMINARY,SINGIDA
2,S0192/0003,F,20,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'C' CHEM - 'C' BIO - 'B' B/MATH - 'F',S0192,ST. JOHN'S SEMINARY,SINGIDA
3,S0192/0004,F,20,II,CIV - 'C' HIST - 'D' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'C' PHY - 'F' CHEM - 'C' BIO - 'B' B/MATH - 'D',S0192,ST. JOHN'S SEMINARY,SINGIDA
4,S0192/0005,F,18,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'C' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'C',S0192,ST. JOHN'S SEMINARY,SINGIDA
5,S0192/0006,F,23,III,CIV - 'C' HIST - 'D' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'D' PHY - 'F' CHEM - 'D' BIO - 'C' B/MATH - 'F',S0192,ST. JOHN'S SEMINARY,SINGIDA
6,S0192/0007,F,28,IV,CIV - 'D' HIST - 'F' GEO - 'D' B/KNOWL - 'D' KISW - 'C' ENGL - 'D' CHEM - 'F' BIO - 'D' B/MATH - 'F',S0192,ST. JOHN'S SEMINARY,SINGIDA
7,S0192/0008,F,25,III,CIV - 'D' HIST - 'D' GEO - 'C' B/KNOWL - 'D' KISW - 'C' ENGL - 'D' CHEM - 'D' BIO - 'C' B/MATH - 'F',S0192,ST. JOHN'S SEMINARY,SINGIDA
8,S0192/0009,F,20,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'D' CHEM - 'C' BIO - 'B' B/MATH - 'D',S0192,ST. JOHN'S SEMINARY,SINGIDA
9,S0192/0010,F,20,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'C' PHY - 'D' CHEM - 'C' BIO - 'B' B/MATH - 'D',S0192,ST. JOHN'S SEMINARY,SINGIDA
10,S0192/0011,F,22,III,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'D' KISW - 'C' ENGL - 'C' PHY - 'F' CHEM - 'D' BIO - 'C' B/MATH - 'F',S0192,ST. JOHN'S SEMINARY,SINGIDA
11,S0192/0012,F,26,IV,CIV - 'D' HIST - 'D' GEO - 'D' B/KNOWL - 'F' KISW - 'C' ENGL - 'D' CHEM - 'D' BIO - 'C' B/MATH - 'F',S0192,ST. JOHN'S SEMINARY,SINGIDA
12,S0192/0013,F,13,I,CIV - 'B' HIST - 'C' GEO - 'B' B/KNOWL - 'B' KISW - 'C' ENGL - 'A' PHY - 'D' CHEM - 'B' BIO - 'A' B/MATH - 'C',S0192,ST. JOHN'S SEMINARY,SINGIDA
13,S0192/0014,F,17,I,CIV - 'C' HIST - 'C' GEO - 'B' B/KNOWL - 'C' KISW - 'C' ENGL - 'C' PHY - 'D' CHEM - 'B' BIO - 'A' B/MATH - 'C',S0192,ST. JOHN'S SEMINARY,SINGIDA
14,S0192/0015,F,22,III,CIV - 'C' HIST - 'F' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'C' PHY - 'F' CHEM - 'D' BIO - 'C' B/MATH - 'F',S0192,ST. JOHN'S SEMINARY,SINGIDA
15,S0192/0016,F,23,III,CIV - 'C' HIST - 'D' GEO - 'C' B/KNOWL - 'D' KISW - 'C' ENGL - 'D' PHY - 'F' CHEM - 'D' BIO - 'B' B/MATH - 'F',S0192,ST. JOHN'S SEMINARY,SINGIDA
16,S0192/0017,F,24,III,CIV - 'D' HIST - 'F' GEO - 'C' B/KNOWL - 'D' KISW - 'C' ENGL - 'D' PHY - 'F' CHEM - 'C' BIO - 'C' B/MATH - 'F',S0192,ST. JOHN'S SEMINARY,SINGIDA
17,S0192/0018,F,18,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'B' ENGL - 'C' PHY - 'D' CHEM - 'B' BIO - 'B' B/MATH - 'C',S0192,ST. JOHN'S SEMINARY,SINGIDA
18,S0192/0019,F,23,III,CIV - 'C' HIST - 'D' GEO - 'D' B/KNOWL - 'C' KISW - 'C' ENGL - 'C' PHY - 'F' CHEM - 'D' BIO - 'C' B/MATH - 'D',S0192,ST. JOHN'S SEMINARY,SINGIDA
19,S0192/0020,F,15,I,CIV - 'B' HIST - 'B' GEO - 'C' B/KNOWL - 'B' KISW - 'B' ENGL - 'C' PHY - 'D' CHEM - 'C' BIO - 'A' B/MATH - 'D',S0192,ST. JOHN'S SEMINARY,SINGIDA
20,S0192/0021,M,21,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'C' PHY - 'F' CHEM - 'C' BIO - 'C' B/MATH - 'F',S0192,ST. JOHN'S SEMINARY,SINGIDA
21,S0192/0022,M,14,I,CIV - 'B' HIST - 'C' GEO - 'B' B/KNOWL - 'B' KISW - 'C' ENGL - 'C' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'C',S0192,ST. JOHN'S SEMINARY,SINGIDA
22,S0192/0023,M,20,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'B' KISW - 'C' ENGL - 'D' CHEM - 'C' BIO - 'C' B/MATH - 'F',S0192,ST. JOHN'S SEMINARY,SINGIDA
23,S0192/0024,M,17,I,CIV - 'B' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'C' PHY - 'C' CHEM - 'B' BIO - 'B' B/MATH - 'B',S0192,ST. JOHN'S SEMINARY,SINGIDA
24,S0192/0025,M,20,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'C' PHY - 'D' CHEM - 'C' BIO - 'B' B/MATH - 'C',S0192,ST. JOHN'S SEMINARY,SINGIDA
25,S0192/0026,M,21,II,CIV - 'C' HIST - 'D' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'C' PHY - 'F' CHEM - 'C' BIO - 'C' B/MATH - 'D',S0192,ST. JOHN'S SEMINARY,SINGIDA
26,S0192/0027,M,21,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'D' PHY - 'F' CHEM - 'C' BIO - 'C' B/MATH - 'C',S0192,ST. JOHN'S SEMINARY,SINGIDA
27,S0192/0028,M,10,I,CIV - 'B' HIST - 'B' GEO - 'B' B/KNOWL - 'B' KISW - 'C' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0192,ST. JOHN'S SEMINARY,SINGIDA
28,S0192/0029,M,18,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'B' KISW - 'C' ENGL - 'C' PHY - 'D' CHEM - 'B' BIO - 'B' B/MATH - 'C',S0192,ST. JOHN'S SEMINARY,SINGIDA
29,S0192/0030,M,20,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'C' PHY - 'F' CHEM - 'C' BIO - 'B' B/MATH - 'C',S0192,ST. JOHN'S SEMINARY,SINGIDA
30,S0192/0031,M,24,III,CIV - 'C' HIST - 'D' GEO - 'D' B/KNOWL - 'C' KISW - 'C' ENGL - 'D' CHEM - 'D' BIO - 'C' B/MATH - 'F',S0192,ST. JOHN'S SEMINARY,SINGIDA
31,S0192/0032,M,12,I,CIV - 'C' HIST - 'B' GEO - 'B' B/KNOWL - 'B' KISW - 'C' ENGL - 'B' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'B',S0192,ST. JOHN'S SEMINARY,SINGIDA
32,S0192/0033,M,18,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'B' KISW - 'C' ENGL - 'C' PHY - 'D' CHEM - 'B' BIO - 'B' B/MATH - 'C',S0192,ST. JOHN'S SEMINARY,SINGIDA
33,S0192/0034,M,27,IV,CIV - 'C' HIST - 'D' GEO - 'D' B/KNOWL - 'D' KISW - 'D' ENGL - 'D' CHEM - 'D' BIO - 'D' B/MATH - 'F',S0192,ST. JOHN'S SEMINARY,SINGIDA
34,S0192/0035,M,19,II,CIV - 'C' HIST - 'C' GEO - 'B' B/KNOWL - 'C' KISW - 'C' ENGL - 'C' PHY - 'D' CHEM - 'C' BIO - 'B' B/MATH - 'C',S0192,ST. JOHN'S SEMINARY,SINGIDA
35,S0192/0036,M,7,I,CIV - 'B' HIST - 'A' GEO - 'A' B/KNOWL - 'A' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0192,ST. JOHN'S SEMINARY,SINGIDA
36,S0192/0037,M,19,II,CIV - 'C' HIST - 'C' GEO - 'B' B/KNOWL - 'C' KISW - 'C' ENGL - 'D' PHY - 'F' CHEM - 'C' BIO - 'B' B/MATH - 'D',S0192,ST. JOHN'S SEMINARY,SINGIDA
37,S0192/0038,M,20,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'D' KISW - 'C' ENGL - 'C' PHY - 'F' CHEM - 'C' BIO - 'B' B/MATH - 'C',S0192,ST. JOHN'S SEMINARY,SINGIDA
38,S0192/0039,M,23,III,CIV - 'D' HIST - 'C' GEO - 'C' B/KNOWL - 'D' KISW - 'C' ENGL - 'D' CHEM - 'C' BIO - 'C' B/MATH - 'F',S0192,ST. JOHN'S SEMINARY,SINGIDA
39,S0192/0040,M,10,I,CIV - 'B' HIST - 'A' GEO - 'B' B/KNOWL - 'B' KISW - 'B' ENGL - 'B' PHY - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0192,ST. JOHN'S SEMINARY,SINGIDA
40,S0192/0041,M,22,III,CIV - 'C' HIST - 'D' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'D' PHY - 'D' CHEM - 'C' BIO - 'C' B/MATH - 'D',S0192,ST. JOHN'S SEMINARY,SINGIDA
41,S0192/0042,M,24,III,CIV - 'C' HIST - 'D' GEO - 'F' B/KNOWL - 'C' KISW - 'C' ENGL - 'C' BIO - 'C' B/MATH - 'F',S0192,ST. JOHN'S SEMINARY,SINGIDA
42,S0192/0043,M,23,III,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'D' KISW - 'D' ENGL - 'D' PHY - 'F' CHEM - 'C' BIO - 'C' B/MATH - 'F',S0192,ST. JOHN'S SEMINARY,SINGIDA
43,S0192/0044,M,23,III,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'D' KISW - 'C' ENGL - 'D' CHEM - 'D' BIO - 'C' B/MATH - 'F',S0192,ST. JOHN'S SEMINARY,SINGIDA
44,S0192/0045,M,20,II,CIV - 'C' HIST - 'D' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'C' PHY - 'F' CHEM - 'C' BIO - 'B' B/MATH - 'D',S0192,ST. JOHN'S SEMINARY,SINGIDA
45,S0192/0046,M,16,I,CIV - 'C' HIST - 'C' GEO - 'B' B/KNOWL - 'C' KISW - 'C' ENGL - 'C' PHY - 'C' CHEM - 'B' BIO - 'B' B/MATH - 'A',S0192,ST. JOHN'S SEMINARY,SINGIDA
46,S0192/0047,M,22,III,CIV - 'D' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'D' PHY - 'F' CHEM - 'C' BIO - 'C' B/MATH - 'D',S0192,ST. JOHN'S SEMINARY,SINGIDA
47,S0192/0048,M,21,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'C' PHY - 'F' CHEM - 'C' BIO - 'C' B/MATH - 'C',S0192,ST. JOHN'S SEMINARY,SINGIDA
0,S0194/0001,F,10,I,CIV - 'B' HIST - 'B' GEO - 'B' B/KNOWL - 'B' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'B',S0194,FARAJA SEMINARY,KILIMANJARO
1,S0194/0002,F,19,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'B' BIO - 'B' B/MATH - 'D' COMM - 'C' B/KEEPING - 'C',S0194,FARAJA SEMINARY,KILIMANJARO
2,S0194/0003,F,11,I,CIV - 'B' HIST - 'B' GEO - 'B' B/KNOWL - 'B' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'B',S0194,FARAJA SEMINARY,KILIMANJARO
3,S0194/0004,F,23,III,CIV - 'C' HIST - 'D' GEO - 'C' B/KNOWL - 'C' KISW - 'D' ENGL - 'C' LIT ENG - 'D' BIO - 'C' B/MATH - 'F',S0194,FARAJA SEMINARY,KILIMANJARO
4,S0194/0005,F,19,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'B' ENGL - 'C' LIT ENG - 'C' BIO - 'B' B/MATH - 'D',S0194,FARAJA SEMINARY,KILIMANJARO
5,S0194/0006,F,21,II,CIV - 'C' HIST - 'D' GEO - 'C' B/KNOWL - 'D' KISW - 'C' ENGL - 'C' BIO - 'C' B/MATH - 'C' COMM - 'C' B/KEEPING - 'C',S0194,FARAJA SEMINARY,KILIMANJARO
6,S0194/0007,F,20,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'C' BIO - 'B' B/MATH - 'D' COMM - 'C' B/KEEPING - 'D',S0194,FARAJA SEMINARY,KILIMANJARO
7,S0194/0008,F,20,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'B' KISW - 'C' ENGL - 'C' LIT ENG - 'C' BIO - 'C' B/MATH - 'F',S0194,FARAJA SEMINARY,KILIMANJARO
8,S0194/0009,F,16,I,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'B' ENGL - 'C' PHY - 'D' CHEM - 'A' BIO - 'B' B/MATH - 'B',S0194,FARAJA SEMINARY,KILIMANJARO
9,S0194/0010,F,21,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'C' BIO - 'C' B/MATH - 'C' COMM - 'C' B/KEEPING - 'C',S0194,FARAJA SEMINARY,KILIMANJARO
10,S0194/0011,F,20,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'B' BIO - 'C' B/MATH - 'C' COMM - 'C' B/KEEPING - 'C',S0194,FARAJA SEMINARY,KILIMANJARO
11,S0194/0012,F,30,IV,CIV - 'F' HIST - 'D' GEO - 'D' B/KNOWL - 'F' KISW - 'D' ENGL - 'D' LIT ENG - 'F' BIO - 'D' B/MATH - 'F',S0194,FARAJA SEMINARY,KILIMANJARO
12,S0194/0013,F,15,I,CIV - 'C' HIST - 'C' GEO - 'B' B/KNOWL - 'C' KISW - 'B' ENGL - 'A' BIO - 'A' B/MATH - 'C' COMM - 'C' B/KEEPING - 'C',S0194,FARAJA SEMINARY,KILIMANJARO
13,S0194/0014,F,19,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'B' PHY - 'D' CHEM - 'B' BIO - 'C' B/MATH - 'D',S0194,FARAJA SEMINARY,KILIMANJARO
