,CNO,SEX,AGGT,DIV,DETAILED SUBJECTS,centre_ref,centre_name,region
41,S0101/0042,M,17,I,CIV - 'C' HIST - 'C' GEO - 'B' F.ART - 'B' KISW - 'C' ENGL - 'C' PHY - 'C' CHEM - 'C' BIO - 'C' B/MATH - 'A',S0101,AZANIA,DAR ES SALAAM
42,S0101/0043,M,27,IV,CIV - 'D' HIST - 'F' GEO - 'D' KISW - 'D' ENGL - 'D' PHY - 'X' CHEM - 'D' BIO - 'C' B/MATH - 'D',S0101,AZANIA,DAR ES SALAAM
43,S0101/0044,M,21,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'C' ENGL - 'C' BIO - 'B' B/MATH - 'D' COMM - 'D' B/KEEPING - 'D',S0101,AZANIA,DAR ES SALAAM
44,S0101/0045,M,18,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'C' PHY - 'D' CHEM - 'C' BIO - 'B' B/MATH - 'B',S0101,AZANIA,DAR ES SALAAM
45,S0101/0046,M,30,IV,CIV - 'D' HIST - 'F' GEO - 'F' KISW - 'D' ENGL - 'D' BIO - 'D' B/MATH - 'F' COMM - 'D' B/KEEPING - 'F',S0101,AZANIA,DAR ES SALAAM
46,S0101/0047,M,20,II,CIV - 'C' HIST - 'C' GEO - 'C' E/D/KIISLAMU - 'X' KISW - 'C' ENGL - 'C' BIO - 'B' B/MATH - 'C' COMM - 'C' B/KEEPING - 'D',S0101,AZANIA,DAR ES SALAAM
47,S0101/0048,M,16,I,CIV - 'C' HIST - 'B' GEO - 'C' E/D/KIISLAMU - 'D' KISW - 'B' ENGL - 'C' PHY - 'C' CHEM - 'C' BIO - 'B' B/MATH - 'A',S0101,AZANIA,DAR ES SALAAM
48,S0101/0049,M,8,I,CIV - 'B' HIST - 'A' GEO - 'B' KISW - 'A' ENGL - 'A' FREN - 'B' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0101,AZANIA,DAR ES SALAAM
49,S0101/0050,M,14,I,CIV - 'C' HIST - 'C' GEO - 'B' KISW - 'C' ENGL - 'B' FREN - 'D' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'A',S0101,AZANIA,DAR ES SALAAM
50,S0101/0051,M,16,I,CIV - 'C' HIST - 'D' GEO - 'C' KISW - 'C' ENGL - 'C' PHY - 'D' CHEM - 'B' BIO - 'A' B/MATH - 'A',S0101,AZANIA,DAR ES SALAAM
51,S0101/0052,M,18,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'C' ENGL - 'B' PHY - 'D' CHEM - 'C' BIO - 'A' B/MATH - 'C',S0101,AZANIA,DAR ES SALAAM
52,S0101/0053,M,12,I,CIV - 'C' HIST - 'B' GEO - 'B' KISW - 'B' ENGL - 'B' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'A',S0101,AZANIA,DAR ES SALAAM
53,S0101/0054,M,10,I,CIV - 'B' HIST - 'B' GEO - 'A' KISW - 'B' ENGL - 'B' FREN - 'D' BIO - 'A' B/MATH - 'A' COMM - 'A' B/KEEPING - 'B',S0101,AZANIA,DAR ES SALAAM
54,S0101/0055,M,31,IV,CIV - 'D' HIST - 'D' GEO - 'F' KISW - 'F' ENGL - 'D' BIO - 'D' B/MATH - 'F' COMM - 'F' B/KEEPING - 'F',S0101,AZANIA,DAR ES SALAAM
55,S0101/0056,M,18,II,CIV - 'C' HIST - 'A' GEO - 'C' KISW - 'C' ENGL - 'B' PHY - 'D' CHEM - 'D' BIO - 'B' B/MATH - 'D',S0101,AZANIA,DAR ES SALAAM
56,S0101/0057,M,17,I,CIV - 'C' HIST - 'C' GEO - 'B' KISW - 'C' ENGL - 'C' CHEM - 'C' BIO - 'A' B/MATH - 'B',S0101,AZANIA,DAR ES SALAAM
57,S0101/0058,M,16,I,CIV - 'C' HIST - 'C' GEO - 'C' PHY EDU - 'C' KISW - 'C' ENGL - 'C' PHY - 'D' CHEM - 'B' BIO - 'A' B/MATH - 'A',S0101,AZANIA,DAR ES SALAAM
58,S0101/0059,M,16,I,CIV - 'C' HIST - 'B' GEO - 'C' KISW - 'C' ENGL - 'A' BIO - 'B' B/MATH - 'B' COMM - 'C' B/KEEPING - 'C',S0101,AZANIA,DAR ES SALAAM
59,S0101/0060,M,12,I,CIV - 'B' HIST - 'B' GEO - 'B' KISW - 'B' ENGL - 'C' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'A',S0101,AZANIA,DAR ES SALAAM
60,S0101/0061,M,10,I,CIV - 'C' HIST - 'B' GEO - 'B' KISW - 'B' ENGL - 'A' FREN - 'D' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0101,AZANIA,DAR ES SALAAM
61,S0101/0062,M,16,I,CIV - 'C' HIST - 'B' GEO - 'C' KISW - 'C' ENGL - 'B' PHY - 'D' CHEM - 'C' BIO - 'A' B/MATH - 'B',S0101,AZANIA,DAR ES SALAAM
62,S0101/0063,M,29,IV,CIV - 'F' HIST - 'D' GEO - 'D' KISW - 'C' ENGL - 'D' PHY - 'X' CHEM - 'X' BIO - 'D' B/MATH - 'F',S0101,AZANIA,DAR ES SALAAM
63,S0101/0064,M,22,III,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'D' ENGL - 'C' BIO - 'C' B/MATH - 'D' COMM - 'C' B/KEEPING - 'D',S0101,AZANIA,DAR ES SALAAM
64,S0101/0065,M,19,II,CIV - 'C' HIST - 'C' GEO - 'C' F.ART - 'D' KISW - 'C' ENGL - 'B' PHY - 'D' CHEM - 'C' BIO - 'B' B/MATH - 'C',S0101,AZANIA,DAR ES SALAAM
65,S0101/0066,M,32,IV,CIV - 'F' HIST - 'F' GEO - 'F' KISW - 'D' ENGL - 'D' BIO - 'D' B/MATH - 'F' COMM - 'F' B/KEEPING - 'F',S0101,AZANIA,DAR ES SALAAM
66,S0101/0067,M,13,I,CIV - 'B' HIST - 'C' GEO - 'C' KISW - 'C' ENGL - 'A' PHY - 'D' CHEM - 'B' BIO - 'A' B/MATH - 'A',S0101,AZANIA,DAR ES SALAAM
67,S0101/0068,M,10,I,CIV - 'C' HIST - 'B' GEO - 'B' KISW - 'A' ENGL - 'B' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0101,AZANIA,DAR ES SALAAM
68,S0101/0069,M,10,I,CIV - 'C' HIST - 'C' GEO - 'B' F.ART - 'A' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'A',S0101,AZANIA,DAR ES SALAAM
69,S0101/0070,M,12,I,CIV - 'C' HIST - 'B' GEO - 'B' KISW - 'B' ENGL - 'C' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0101,AZANIA,DAR ES SALAAM
70,S0101/0071,M,-,ABS,CIV - 'X' HIST - 'X' GEO - 'X' KISW - 'X' ENGL - 'X' PHY - 'X' CHEM - 'X' BIO - 'X' B/MATH - 'X',S0101,AZANIA,DAR ES SALAAM
71,S0101/0072,M,23,III,CIV - 'C' HIST - 'C' GEO - 'D' KISW - 'C' ENGL - 'C' BIO - 'C' B/MATH - 'F' COMM - 'D' B/KEEPING - 'D',S0101,AZANIA,DAR ES SALAAM
72,S0101/0073,M,18,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'C' ENGL - 'C' PHY - 'C' CHEM - 'B' BIO - 'B' B/MATH - 'B',S0101,AZANIA,DAR ES SALAAM
73,S0101/0074,M,12,I,CIV - 'C' HIST - 'C' GEO - 'B' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'B' BIO - 'A' COMP STUD - 'C' B/MATH - 'A',S0101,AZANIA,DAR ES SALAAM
74,S0101/0075,M,21,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'C' ENGL - 'C' PHY - 'F' CHEM - 'C' BIO - 'C' B/MATH - 'F',S0101,AZANIA,DAR ES SALAAM
75,S0101/0076,M,17,I,CIV - 'C' HIST - 'C' GEO - 'C' F.ART - 'C' KISW - 'C' ENGL - 'B' PHY - 'D' CHEM - 'B' BIO - 'B' B/MATH - 'B',S0101,AZANIA,DAR ES SALAAM
76,S0101/0077,M,14,I,CIV - 'A' HIST - 'A' GEO - 'C' KISW - 'B' ENGL - 'B' BIO - 'B' B/MATH - 'D' COMM - 'C' B/KEEPING - 'C',S0101,AZANIA,DAR ES SALAAM
77,S0101/0078,M,14,I,CIV - 'C' HIST - 'C' GEO - 'C' PHY EDU - 'C' KISW - 'B' ENGL - 'A' PHY - 'D' CHEM - 'B' BIO - 'A' B/MATH - 'B',S0101,AZANIA,DAR ES SALAAM
78,S0101/0079,M,21,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'C' ENGL - 'C' PHY - 'F' CHEM - 'D' BIO - 'C' B/MATH - 'C',S0101,AZANIA,DAR ES SALAAM
79,S0101/0080,M,15,I,CIV - 'C' HIST - 'C' GEO - 'B' KISW - 'C' ENGL - 'B' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'B',S0101,AZANIA,DAR ES SALAAM
80,S0101/0081,M,17,I,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'C' ENGL - 'C' PHY - 'C' CHEM - 'B' BIO - 'B' B/MATH - 'A',S0101,AZANIA,DAR ES SALAAM
81,S0101/0082,M,21,II,CIV - 'D' HIST - 'C' GEO - 'C' KISW - 'C' ENGL - 'C' BIO - 'C' B/MATH - 'C' COMM - 'D' B/KEEPING - 'C',S0101,AZANIA,DAR ES SALAAM
82,S0101/0083,M,21,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'C' ENGL - 'C' PHY - 'X' CHEM - 'C' BIO - 'C' B/MATH - 'D',S0101,AZANIA,DAR ES SALAAM
83,S0101/0084,M,7,I,CIV - 'B' HIST - 'A' GEO - 'A' KISW - 'A' ENGL - 'A' PHY - 'A' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0101,AZANIA,DAR ES SALAAM
84,S0101/0085,M,26,IV,CIV - 'D' HIST - 'C' GEO - 'D' KISW - 'D' ENGL - 'C' BIO - 'D' B/MATH - 'D',S0101,AZANIA,DAR ES SALAAM
85,S0101/0086,M,17,I,CIV - 'C' HIST - 'B' GEO - 'C' KISW - 'C' ENGL - 'C' PHY - 'C' CHEM - 'C' BIO - 'A' B/MATH - 'B',S0101,AZANIA,DAR ES SALAAM
86,S0101/0087,M,10,I,CIV - 'B' HIST - 'A' GEO - 'A' KISW - 'B' ENGL - 'C' FREN - 'C' PHY - 'D' CHEM - 'B' BIO - 'A' B/MATH - 'A',S0101,AZANIA,DAR ES SALAAM
87,S0101/0088,M,11,I,CIV - 'C' HIST - 'C' GEO - 'B' F.ART - 'B' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'A',S0101,AZANIA,DAR ES SALAAM
88,S0101/0089,M,15,I,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'C' FREN - 'D' PHY - 'D' CHEM - 'B' BIO - 'A' B/MATH - 'A',S0101,AZANIA,DAR ES SALAAM
89,S0101/0090,M,17,I,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'C' ENGL - 'B' PHY - 'D' CHEM - 'C' BIO - 'B' B/MATH - 'A',S0101,AZANIA,DAR ES SALAAM
90,S0101/0091,M,15,I,CIV - 'C' HIST - 'A' GEO - 'C' KISW - 'C' ENGL - 'B' PHY - 'X' CHEM - 'B' BIO - 'A' B/MATH - 'C',S0101,AZANIA,DAR ES SALAAM
91,S0101/0092,M,15,I,CIV - 'C' HIST - 'B' GEO - 'C' KISW - 'C' ENGL - 'B' PHY - 'C' CHEM - 'B' BIO - 'B' COMP STUD - 'C' B/MATH - 'A',S0101,AZANIA,DAR ES SALAAM
92,S0101/0093,M,21,II,CIV - 'C' HIST - 'C' GEO - 'C' F.ART - 'X' KISW - 'C' ENGL - 'C' BIO - 'C' B/MATH - 'D' COMM - 'C' B/KEEPING - 'C',S0101,AZANIA,DAR ES SALAAM
93,S0101/0094,M,23,III,CIV - 'D' HIST - 'D' GEO - 'C' KISW - 'C' ENGL - 'B' BIO - 'C' B/MATH - 'F' COMM - 'F' B/KEEPING - 'D',S0101,AZANIA,DAR ES SALAAM
94,S0101/0095,M,10,I,CIV - 'B' HIST - 'B' GEO - 'C' KISW - 'B' ENGL - 'B' PHY - 'B' CHEM - 'A' BIO - 'A' COMP STUD - 'A' B/MATH - 'A',S0101,AZANIA,DAR ES SALAAM
95,S0101/0096,M,8,I,CIV - 'A' HIST - 'A' GEO - 'A' KISW - 'B' ENGL - 'B' PHY - 'C' CHEM - 'A' BIO - 'A' COMP STUD - 'C' B/MATH - 'A',S0101,AZANIA,DAR ES SALAAM
96,S0101/0097,M,26,IV,CIV - 'D' HIST - 'C' GEO - 'D' KISW - 'C' ENGL - 'C' BIO - 'D' B/MATH - 'F',S0101,AZANIA,DAR ES SALAAM
97,S0101/0098,M,9,I,CIV - 'B' HIST - 'A' GEO - 'B' KISW - 'B' ENGL - 'A' PHY - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0101,AZANIA,DAR ES SALAAM
98,S0101/0099,M,11,I,CIV - 'B' HIST - 'A' GEO - 'A' KISW - 'B' ENGL - 'B' PHY - 'C' CHEM - 'C' BIO - 'A' B/MATH - 'B',S0101,AZANIA,DAR ES SALAAM
99,S0101/0100,M,22,III,CIV - 'C' HIST - 'C' GEO - 'D' KISW - 'D' ENGL - 'B' FREN - 'X' PHY - 'F' CHEM - 'C' BIO - 'C' B/MATH - 'D',S0101,AZANIA,DAR ES SALAAM
100,S0101/0101,M,23,III,CIV - 'C' HIST - 'D' GEO - 'D' KISW - 'C' ENGL - 'D' BIO - 'C' B/MATH - 'D' COMM - 'C' B/KEEPING - 'C',S0101,AZANIA,DAR ES SALAAM
101,S0101/0102,M,18,II,CIV - 'C' HIST - 'B' GEO - 'B' KISW - 'C' ENGL - 'C' BIO - 'B' B/MATH - 'C' COMM - 'C' B/KEEPING - 'C',S0101,AZANIA,DAR ES SALAAM
102,S0101/0103,M,20,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'C' ENGL - 'B' CHEM - 'X' BIO - 'C' B/MATH - 'C',S0101,AZANIA,DAR ES SALAAM
103,S0101/0104,M,19,II,CIV - 'C' HIST - 'B' GEO - 'C' KISW - 'C' ENGL - 'C' PHY - 'D' CHEM - 'C' BIO - 'B' B/MATH - 'C',S0101,AZANIA,DAR ES SALAAM
104,S0101/0105,M,23,III,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'D' ENGL - 'D' BIO - 'C' B/MATH - 'C' COMM - 'D' B/KEEPING - 'D',S0101,AZANIA,DAR ES SALAAM
105,S0101/0106,M,21,II,CIV - 'C' HIST - 'C' GEO - 'C' E/D/KIISLAMU - 'X' KISW - 'C' ENGL - 'C' BIO - 'C' B/MATH - 'D' COMM - 'C' B/KEEPING - 'C',S0101,AZANIA,DAR ES SALAAM
106,S0101/0107,M,20,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'C' ENGL - 'C' BIO - 'B' B/MATH - 'F' COMM - 'C' B/KEEPING - 'C',S0101,AZANIA,DAR ES SALAAM
107,S0101/0108,M,30,IV,CIV - 'F' HIST - 'D' GEO - 'D' KISW - 'D' ENGL - 'D' BIO - 'D' B/MATH - 'F',S0101,AZANIA,DAR ES SALAAM
108,S0101/0109,M,28,IV,CIV - 'D' HIST - 'D' GEO - 'D' E/D/KIISLAMU - 'X' KISW - 'D' ENGL - 'D' BIO - 'D' B/MATH - 'F' COMM - 'D' B/KEEPING - 'D',S0101,AZANIA,DAR ES SALAAM
109,S0101/0110,M,22,III,CIV - 'C' HIST - 'D' GEO - 'C' KISW - 'C' ENGL - 'C' BIO - 'C' B/MATH - 'D' COMM - 'C' B/KEEPING - 'D',S0101,AZANIA,DAR ES SALAAM
110,S0101/0111,M,18,II,CIV - 'C' HIST - 'B' GEO - 'B' KISW - 'C' ENGL - 'C' PHY - 'D' CHEM - 'D' BIO - 'C' B/MATH - 'B',S0101,AZANIA,DAR ES SALAAM
111,S0101/0112,M,20,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'C' ENGL - 'C' PHY - 'D' CHEM - 'C' BIO - 'C' B/MATH - 'B',S0101,AZANIA,DAR ES SALAAM
112,S0101/0113,M,18,II,CIV - 'C' HIST - 'C' GEO - 'C' F.ART - 'B' KISW - 'C' ENGL - 'B' PHY - 'F' CHEM - 'D' BIO - 'B' B/MATH - 'D',S0101,AZANIA,DAR ES SALAAM
113,S0101/0114,M,11,I,CIV - 'C' HIST - 'B' GEO - 'B' KISW - 'B' ENGL - 'B' PHY - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0101,AZANIA,DAR ES SALAAM
114,S0101/0115,M,12,I,CIV - 'C' HIST - 'B' GEO - 'B' KISW - 'B' ENGL - 'B' PHY - 'D' CHEM - 'B' BIO - 'A' B/MATH - 'A',S0101,AZANIA,DAR ES SALAAM
115,S0101/0116,M,19,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'C' ENGL - 'C' FREN - 'X' PHY - 'C' CHEM - 'C' BIO - 'B' B/MATH - 'B',S0101,AZANIA,DAR ES SALAAM
116,S0101/0117,M,25,III,CIV - 'D' HIST - 'D' GEO - 'D' KISW - 'C' ENGL - 'C' BIO - 'D' B/MATH - 'F' COMM - 'C' B/KEEPING - 'D',S0101,AZANIA,DAR ES SALAAM
117,S0101/0118,M,25,III,CIV - 'D' HIST - 'D' GEO - 'D' KISW - 'C' ENGL - 'C' BIO - 'D' B/MATH - 'F' COMM - 'D' B/KEEPING - 'C',S0101,AZANIA,DAR ES SALAAM
118,S0101/0119,M,16,I,CIV - 'C' HIST - 'C' GEO - 'B' KISW - 'B' ENGL - 'C' PHY - 'C' CHEM - 'B' BIO - 'B' B/MATH - 'B',S0101,AZANIA,DAR ES SALAAM
