,CNO,SEX,AGGT,DIV,DETAILED SUBJECTS,centre_ref,centre_name,region
21,S0223/0022,F,21,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'C' CHEM - 'D' BIO - 'C' B/MATH - 'F',S0223,MASAMA GIRLS,KILIMANJARO
22,S0223/0023,F,21,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'C' CHEM - 'C' BIO - 'C' B/MATH - 'D',S0223,MASAMA GIRLS,KILIMANJARO
23,S0223/0024,F,18,II,CIV - 'C' HIST - 'C' GEO - 'B' B/KNOWL - 'C' KISW - 'B' ENGL - 'C' CHEM - 'C' BIO - 'B' B/MATH - 'D',S0223,MASAMA GIRLS,KILIMANJARO
24,S0223/0025,F,16,I,CIV - 'C' HIST - 'C' GEO - 'B' B/KNOWL - 'C' KISW - 'B' ENGL - 'C' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'C',S0223,MASAMA GIRLS,KILIMANJARO
25,S0223/0026,F,15,I,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'B' ENGL - 'B' BIO - 'B' B/MATH - 'B' COMM - 'B' B/KEEPING - 'B',S0223,MASAMA GIRLS,KILIMANJARO
26,S0223/0027,F,23,III,CIV - 'C' HIST - 'D' GEO - 'C' B/KNOWL - 'D' KISW - 'C' ENGL - 'D' BIO - 'C' B/MATH - 'F' COMM - 'C' B/KEEPING - 'D',S0223,MASAMA GIRLS,KILIMANJARO
27,S0223/0028,F,26,IV,CIV - 'D' HIST - 'D' GEO - 'D' B/KNOWL - 'D' KISW - 'C' ENGL - 'D' BIO - 'C' B/MATH - 'F',S0223,MASAMA GIRLS,KILIMANJARO
28,S0223/0029,F,20,II,CIV - 'D' HIST - 'D' GEO - 'C' B/KNOWL - 'D' KISW - 'C' ENGL - 'C' BIO - 'C' B/MATH - 'C' COMM - 'C' B/KEEPING - 'B',S0223,MASAMA GIRLS,KILIMANJARO
29,S0223/0030,F,24,III,CIV - 'D' HIST - 'C' GEO - 'D' B/KNOWL - 'C' KISW - 'C' ENGL - 'C' BIO - 'D' B/MATH - 'F',S0223,MASAMA GIRLS,KILIMANJARO
30,S0223/0031,F,26,IV,CIV - 'D' HIST - 'D' GEO - 'D' B/KNOWL - 'D' KISW - 'D' ENGL - 'C' BIO - 'C' B/MATH - 'F',S0223,MASAMA GIRLS,KILIMANJARO
31,S0223/0032,F,23,III,CIV - 'D' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'D' ENGL - 'C' BIO - 'C' B/MATH - 'F',S0223,MASAMA GIRLS,KILIMANJARO
32,S0223/0033,F,20,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'D' KISW - 'B' ENGL - 'C' PHY - 'C' CHEM - 'C' BIO - 'C' B/MATH - 'C',S0223,MASAMA GIRLS,KILIMANJARO
33,S0223/0034,F,25,III,CIV - 'D' HIST - 'D' GEO - 'D' B/KNOWL - 'D' KISW - 'C' ENGL - 'C' BIO - 'C' B/MATH - 'F',S0223,MASAMA GIRLS,KILIMANJARO
34,S0223/0035,F,21,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'D' KISW - 'C' ENGL - 'C' PHY - 'D' CHEM - 'C' BIO - 'C' B/MATH - 'D',S0223,MASAMA GIRLS,KILIMANJARO
35,S0223/0036,F,21,II,CIV - 'C' HIST - 'D' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'C' BIO - 'C' B/MATH - 'D' COMM - 'C' B/KEEPING - 'D',S0223,MASAMA GIRLS,KILIMANJARO
36,S0223/0037,F,21,II,CIV - 'D' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'C' BIO - 'C' B/MATH - 'F' COMM - 'C' B/KEEPING - 'D',S0223,MASAMA GIRLS,KILIMANJARO
37,S0223/0038,F,17,I,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'B' KISW - 'C' ENGL - 'B' PHY - 'D' CHEM - 'C' BIO - 'B' B/MATH - 'B',S0223,MASAMA GIRLS,KILIMANJARO
38,S0223/0039,F,19,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'C' PHY - 'D' CHEM - 'C' BIO - 'B' B/MATH - 'D',S0223,MASAMA GIRLS,KILIMANJARO
39,S0223/0040,F,21,II,CIV - 'D' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'D' ENGL - 'D' BIO - 'B' B/MATH - 'F' COMM - 'C' B/KEEPING - 'C',S0223,MASAMA GIRLS,KILIMANJARO
40,S0223/0041,F,7,I,CIV - 'B' HIST - 'A' GEO - 'A' B/KNOWL - 'B' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'A' BIO - 'A' B/MATH - 'A',S0223,MASAMA GIRLS,KILIMANJARO
41,S0223/0042,F,17,I,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'B' KISW - 'A' ENGL - 'C' PHY - 'C' CHEM - 'C' BIO - 'B' B/MATH - 'C',S0223,MASAMA GIRLS,KILIMANJARO
42,S0223/0043,F,22,III,CIV - 'D' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'C' BIO - 'C' B/MATH - 'F',S0223,MASAMA GIRLS,KILIMANJARO
43,S0223/0044,F,22,III,CIV - 'C' HIST - 'D' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'C' BIO - 'C' B/MATH - 'F',S0223,MASAMA GIRLS,KILIMANJARO
44,S0223/0045,F,19,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'B' BIO - 'C' B/MATH - 'C' COMM - 'C' B/KEEPING - 'B',S0223,MASAMA GIRLS,KILIMANJARO
45,S0223/0046,F,20,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'D' ENGL - 'C' PHY - 'D' CHEM - 'C' BIO - 'B' B/MATH - 'D',S0223,MASAMA GIRLS,KILIMANJARO
46,S0223/0047,F,20,II,CIV - 'D' HIST - 'D' GEO - 'C' B/KNOWL - 'B' KISW - 'C' ENGL - 'C' BIO - 'C' B/MATH - 'C' COMM - 'C' B/KEEPING - 'C',S0223,MASAMA GIRLS,KILIMANJARO
47,S0223/0048,F,19,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'B' ENGL - 'C' PHY - 'C' CHEM - 'C' BIO - 'B' B/MATH - 'C',S0223,MASAMA GIRLS,KILIMANJARO
48,S0223/0049,F,21,II,CIV - 'C' HIST - 'D' GEO - 'C' B/KNOWL - 'C' KISW - 'D' ENGL - 'C' BIO - 'C' B/MATH - 'D' COMM - 'C' B/KEEPING - 'C',S0223,MASAMA GIRLS,KILIMANJARO
49,S0223/0050,F,12,I,CIV - 'B' HIST - 'B' GEO - 'C' B/KNOWL - 'C' KISW - 'B' ENGL - 'B' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'A',S0223,MASAMA GIRLS,KILIMANJARO
50,S0223/0051,F,17,I,CIV - 'C' HIST - 'C' GEO - 'B' B/KNOWL - 'C' KISW - 'C' ENGL - 'C' PHY - 'C' CHEM - 'B' BIO - 'B' B/MATH - 'B',S0223,MASAMA GIRLS,KILIMANJARO
51,S0223/0052,F,17,I,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'B' ENGL - 'C' BIO - 'C' B/MATH - 'B' COMM - 'B' B/KEEPING - 'B',S0223,MASAMA GIRLS,KILIMANJARO
52,S0223/0053,F,19,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'A' ENGL - 'C' BIO - 'C' B/MATH - 'F',S0223,MASAMA GIRLS,KILIMANJARO
53,S0223/0054,F,19,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'B' KISW - 'C' ENGL - 'B' CHEM - 'C' BIO - 'C' B/MATH - 'D',S0223,MASAMA GIRLS,KILIMANJARO
54,S0223/0055,F,26,IV,CIV - 'C' HIST - 'D' GEO - 'D' B/KNOWL - 'D' KISW - 'D' ENGL - 'C' BIO - 'D' B/MATH - 'F',S0223,MASAMA GIRLS,KILIMANJARO
55,S0223/0056,F,18,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'B' KISW - 'B' ENGL - 'C' PHY - 'D' CHEM - 'C' BIO - 'B' B/MATH - 'F',S0223,MASAMA GIRLS,KILIMANJARO
56,S0223/0057,F,20,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'C' BIO - 'B' B/MATH - 'C',S0223,MASAMA GIRLS,KILIMANJARO
57,S0223/0058,F,20,II,CIV - 'C' HIST - 'D' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'B' PHY - 'D' CHEM - 'C' BIO - 'C' B/MATH - 'C',S0223,MASAMA GIRLS,KILIMANJARO
58,S0223/0059,F,21,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'C' ENGL - 'B' CHEM - 'D' BIO - 'C' B/MATH - 'D',S0223,MASAMA GIRLS,KILIMANJARO
59,S0223/0060,F,20,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'B' ENGL - 'C' BIO - 'C' B/MATH - 'F',S0223,MASAMA GIRLS,KILIMANJARO
60,S0223/0061,F,16,I,CIV - 'C' HIST - 'C' GEO - 'B' B/KNOWL - 'C' KISW - 'A' ENGL - 'B' PHY - 'D' CHEM - 'C' BIO - 'B' B/MATH - 'C',S0223,MASAMA GIRLS,KILIMANJARO
61,S0223/0062,F,21,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'D' ENGL - 'C' CHEM - 'C' BIO - 'C' B/MATH - 'F',S0223,MASAMA GIRLS,KILIMANJARO
62,S0223/0063,F,30,IV,CIV - 'F' HIST - 'D' GEO - 'F' B/KNOWL - 'D' KISW - 'C' ENGL - 'D' BIO - 'F' B/MATH - 'F',S0223,MASAMA GIRLS,KILIMANJARO
63,S0223/0064,F,15,I,CIV - 'C' HIST - 'B' GEO - 'B' B/KNOWL - 'C' KISW - 'C' ENGL - 'B' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'C',S0223,MASAMA GIRLS,KILIMANJARO
64,S0223/0065,F,17,I,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'B' KISW - 'B' ENGL - 'B' PHY - 'D' CHEM - 'C' BIO - 'B' B/MATH - 'D',S0223,MASAMA GIRLS,KILIMANJARO
65,S0223/0066,F,17,I,CIV - 'C' HIST - 'C' GEO - 'B' B/KNOWL - 'C' KISW - 'B' ENGL - 'B' BIO - 'B' B/MATH - 'D' COMM - 'C' B/KEEPING - 'C',S0223,MASAMA GIRLS,KILIMANJARO
66,S0223/0067,F,21,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'C' BIO - 'C' B/MATH - 'F',S0223,MASAMA GIRLS,KILIMANJARO
67,S0223/0068,F,16,I,CIV - 'C' HIST - 'B' GEO - 'B' B/KNOWL - 'C' KISW - 'C' ENGL - 'C' BIO - 'B' B/MATH - 'C' COMM - 'B' B/KEEPING - 'B',S0223,MASAMA GIRLS,KILIMANJARO
68,S0223/0069,F,18,II,CIV - 'C' HIST - 'C' GEO - 'B' B/KNOWL - 'B' KISW - 'B' ENGL - 'C' CHEM - 'C' BIO - 'C' B/MATH - 'D',S0223,MASAMA GIRLS,KILIMANJARO
69,S0223/0070,F,19,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'B' ENGL - 'C' BIO - 'C' B/MATH - 'D' COMM - 'B' B/KEEPING - 'C',S0223,MASAMA GIRLS,KILIMANJARO
70,S0223/0071,F,19,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'B' ENGL - 'C' BIO - 'C' B/MATH - 'D' COMM - 'B' B/KEEPING - 'C',S0223,MASAMA GIRLS,KILIMANJARO
71,S0223/0072,F,15,I,CIV - 'C' HIST - 'B' GEO - 'B' B/KNOWL - 'C' KISW - 'B' ENGL - 'A' PHY - 'D' CHEM - 'C' BIO - 'B' B/MATH - 'C',S0223,MASAMA GIRLS,KILIMANJARO
72,S0223/0073,F,20,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'C' CHEM - 'C' BIO - 'C' B/MATH - 'D',S0223,MASAMA GIRLS,KILIMANJARO
73,S0223/0074,F,18,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'B' ENGL - 'B' CHEM - 'C' BIO - 'B' B/MATH - 'D',S0223,MASAMA GIRLS,KILIMANJARO
74,S0223/0075,F,21,II,CIV - 'C' HIST - 'D' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'C' CHEM - 'C' BIO - 'C' B/MATH - 'D',S0223,MASAMA GIRLS,KILIMANJARO
75,S0223/0076,F,25,III,CIV - 'D' HIST - 'C' GEO - 'D' B/KNOWL - 'D' KISW - 'C' ENGL - 'C' CHEM - 'D' BIO - 'D' B/MATH - 'D',S0223,MASAMA GIRLS,KILIMANJARO
76,S0223/0077,F,21,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'C' ENGL - 'C' CHEM - 'D' BIO - 'C' B/MATH - 'F',S0223,MASAMA GIRLS,KILIMANJARO
0,S0224/0001,F,14,I,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'B' BIO - 'B' B/MATH - 'B' FOOD - 'B',S0224,KIFUNGILO GIRLS,TANGA
1,S0224/0002,F,17,I,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'B' ENGL - 'B' PHY - 'C' CHEM - 'B' BIO - 'B' B/MATH - 'C' FOOD - 'C',S0224,KIFUNGILO GIRLS,TANGA
2,S0224/0003,F,11,I,CIV - 'B' HIST - 'B' GEO - 'B' B/KNOWL - 'C' KISW - 'A' ENGL - 'A' CHEM - 'B' BIO - 'A' B/MATH - 'C' TEXTILE - 'C',S0224,KIFUNGILO GIRLS,TANGA
3,S0224/0004,F,7,I,CIV - 'B' HIST - 'B' GEO - 'B' KISW - 'A' ENGL - 'A' PHY - 'A' CHEM - 'A' BIO - 'A' B/MATH - 'A' TEXTILE - 'A',S0224,KIFUNGILO GIRLS,TANGA
4,S0224/0005,F,9,I,CIV - 'B' HIST - 'B' GEO - 'A' KISW - 'B' ENGL - 'A' PHY - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'A' TEXTILE - 'B',S0224,KIFUNGILO GIRLS,TANGA
5,S0224/0006,F,18,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'D' KISW - 'A' ENGL - 'B' CHEM - 'C' BIO - 'C' B/MATH - 'C' FOOD - 'C',S0224,KIFUNGILO GIRLS,TANGA
6,S0224/0007,F,13,I,CIV - 'B' HIST - 'C' GEO - 'B' B/KNOWL - 'D' KISW - 'A' ENGL - 'A' BIO - 'A' B/MATH - 'D' FOOD - 'C',S0224,KIFUNGILO GIRLS,TANGA
7,S0224/0008,F,15,I,CIV - 'B' HIST - 'C' GEO - 'B' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'C' BIO - 'B' B/MATH - 'C' FOOD - 'C',S0224,KIFUNGILO GIRLS,TANGA
8,S0224/0009,F,15,I,CIV - 'C' HIST - 'C' GEO - 'B' KISW - 'C' ENGL - 'B' CHEM - 'B' BIO - 'A' B/MATH - 'C' FOOD - 'B',S0224,KIFUNGILO GIRLS,TANGA
9,S0224/0010,F,13,I,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'C' FOOD - 'B',S0224,KIFUNGILO GIRLS,TANGA
10,S0224/0011,F,15,I,CIV - 'C' HIST - 'B' GEO - 'B' B/KNOWL - 'C' KISW - 'A' ENGL - 'B' BIO - 'B' B/MATH - 'C' FOOD - 'C',S0224,KIFUNGILO GIRLS,TANGA
11,S0224/0012,F,13,I,CIV - 'C' HIST - 'B' GEO - 'B' KISW - 'A' ENGL - 'A' CHEM - 'C' BIO - 'B' B/MATH - 'B' FOOD - 'C',S0224,KIFUNGILO GIRLS,TANGA
12,S0224/0013,F,16,I,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'A' ENGL - 'A' BIO - 'B' B/MATH - 'C' FOOD - 'C',S0224,KIFUNGILO GIRLS,TANGA
13,S0224/0014,F,13,I,CIV - 'B' HIST - 'C' GEO - 'B' KISW - 'A' ENGL - 'B' PHY - 'C' CHEM - 'B' BIO - 'B' B/MATH - 'C' FOOD - 'B',S0224,KIFUNGILO GIRLS,TANGA
14,S0224/0015,F,24,III,CIV - 'D' HIST - 'D' GEO - 'C' KISW - 'C' ENGL - 'C' BIO - 'D' B/MATH - 'D' FOOD - 'C',S0224,KIFUNGILO GIRLS,TANGA
15,S0224/0016,F,19,II,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'C' ENGL - 'A' PHY - 'C' CHEM - 'C' BIO - 'C' B/MATH - 'C' FOOD - 'C',S0224,KIFUNGILO GIRLS,TANGA
16,S0224/0017,F,13,I,CIV - 'C' HIST - 'C' GEO - 'B' B/KNOWL - 'C' KISW - 'A' ENGL - 'A' BIO - 'B' B/MATH - 'A' FOOD - 'C',S0224,KIFUNGILO GIRLS,TANGA
17,S0224/0018,F,10,I,CIV - 'B' HIST - 'B' GEO - 'B' KISW - 'A' ENGL - 'B' PHY - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'A' FOOD - 'B',S0224,KIFUNGILO GIRLS,TANGA
18,S0224/0019,F,12,I,CIV - 'B' HIST - 'C' GEO - 'B' B/KNOWL - 'C' KISW - 'A' ENGL - 'A' BIO - 'A' B/MATH - 'B' FOOD - 'C',S0224,KIFUNGILO GIRLS,TANGA
19,S0224/0020,F,17,I,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'A' ENGL - 'B' CHEM - 'C' BIO - 'B' B/MATH - 'C' FOOD - 'C',S0224,KIFUNGILO GIRLS,TANGA
20,S0224/0021,F,7,I,CIV - 'A' HIST - 'A' GEO - 'A' KISW - 'A' ENGL - 'A' PHY - 'A' CHEM - 'A' BIO - 'A' B/MATH - 'A' FOOD - 'A',S0224,KIFUNGILO GIRLS,TANGA
21,S0224/0022,F,13,I,CIV - 'C' HIST - 'C' GEO - 'B' B/KNOWL - 'C' KISW - 'A' ENGL - 'A' CHEM - 'C' BIO - 'A' B/MATH - 'C' FOOD - 'B',S0224,KIFUNGILO GIRLS,TANGA
22,S0224/0023,F,15,I,CIV - 'D' HIST - 'C' GEO - 'B' KISW - 'B' ENGL - 'B' BIO - 'B' B/MATH - 'A' FOOD - 'C',S0224,KIFUNGILO GIRLS,TANGA
23,S0224/0024,F,9,I,CIV - 'C' HIST - 'A' GEO - 'B' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'A' TEXTILE - 'C',S0224,KIFUNGILO GIRLS,TANGA
24,S0224/0025,F,20,II,CIV - 'C' HIST - 'C' GEO - 'C' B/KNOWL - 'C' KISW - 'B' ENGL - 'C' BIO - 'C' B/MATH - 'D' FOOD - 'C',S0224,KIFUNGILO GIRLS,TANGA
25,S0224/0026,F,7,I,CIV - 'B' HIST - 'A' GEO - 'A' KISW - 'B' ENGL - 'A' PHY - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'A' TEXTILE - 'A',S0224,KIFUNGILO GIRLS,TANGA
26,S0224/0027,F,12,I,CIV - 'C' HIST - 'C' GEO - 'B' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'C' BIO - 'A' B/MATH - 'B' TEXTILE - 'B',S0224,KIFUNGILO GIRLS,TANGA
27,S0224/0028,F,8,I,CIV - 'B' HIST - 'B' GEO - 'B' KISW - 'A' ENGL - 'A' PHY - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'A' FOOD - 'A',S0224,KIFUNGILO GIRLS,TANGA
28,S0224/0029,F,15,I,CIV - 'C' HIST - 'C' GEO - 'C' KISW - 'A' ENGL - 'A' PHY - 'C' CHEM - 'B' BIO - 'B' B/MATH - 'C' FOOD - 'C',S0224,KIFUNGILO GIRLS,TANGA
29,S0224/0030,F,10,I,CIV - 'B' HIST - 'B' GEO - 'B' KISW - 'B' ENGL - 'A' PHY - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'A' FOOD - 'B',S0224,KIFUNGILO GIRLS,TANGA
30,S0224/0031,F,12,I,CIV - 'B' HIST - 'C' GEO - 'B' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'C' TEXTILE - 'B',S0224,KIFUNGILO GIRLS,TANGA
31,S0224/0032,F,8,I,CIV - 'B' HIST - 'B' GEO - 'A' KISW - 'A' ENGL - 'A' PHY - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'B' TEXTILE - 'A',S0224,KIFUNGILO GIRLS,TANGA
32,S0224/0033,F,15,I,CIV - 'B' HIST - 'C' GEO - 'B' KISW - 'B' ENGL - 'B' PHY - 'C' CHEM - 'C' BIO - 'B' B/MATH - 'C' FOOD - 'B',S0224,KIFUNGILO GIRLS,TANGA
33,S0224/0034,F,14,I,CIV - 'B' HIST - 'C' GEO - 'B' B/KNOWL - 'C' KISW - 'B' ENGL - 'A' BIO - 'A' B/MATH - 'C' TEXTILE - 'C',S0224,KIFUNGILO GIRLS,TANGA
34,S0224/0035,F,9,I,CIV - 'B' HIST - 'A' GEO - 'B' KISW - 'B' ENGL - 'A' PHY - 'B' CHEM - 'A' BIO - 'A' B/MATH - 'A' FOOD - 'B',S0224,KIFUNGILO GIRLS,TANGA
35,S0224/0036,F,12,I,CIV - 'C' HIST - 'B' GEO - 'B' KISW - 'B' ENGL - 'A' PHY - 'C' CHEM - 'B' BIO - 'A' B/MATH - 'C' FOOD - 'B',S0224,KIFUNGILO GIRLS,TANGA
36,S0224/0037,F,15,I,CIV - 'B' HIST - 'D' GEO - 'B' KISW - 'C' ENGL - 'A' CHEM - 'C' BIO - 'B' B/MATH - 'D' FOOD - 'B',S0224,KIFUNGILO GIRLS,TANGA
